,phase,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,total_runs,over_number
12749,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,19.3,Suryansh Shedge,Lungi Ngidi,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,20
12750,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,19.4,Suryansh Shedge,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,20
12751,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,19.5,Shreyas Iyer,Lungi Ngidi,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,20
12752,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,DC,1.0,19.6,Suryansh Shedge,Lungi Ngidi,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,20
12753,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,0.1,KL Rahul,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
12754,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,0.2,KL Rahul,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,1
12755,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,0.3,KL Rahul,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1
12756,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,0.4,Abishek Porel,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1
12757,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,0.5,KL Rahul,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
12758,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,0.6,KL Rahul,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
12759,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,1.1,Abishek Porel,Yash Thakur,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
12760,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,1.2,Abishek Porel,Yash Thakur,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
12761,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,1.3,Abishek Porel,Yash Thakur,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
12762,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,1.4,Abishek Porel,Yash Thakur,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,2
12763,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,1.5,Abishek Porel,Yash Thakur,0.0,0.0,0.0,0.0,0.0,0.0,bowled,Abishek Porel,,0.0,2
12764,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,1.6,Sahil Parakh,Yash Thakur,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
12765,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,2.1,KL Rahul,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
12766,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,2.2,KL Rahul,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,3
12767,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,2.3,KL Rahul,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,caught,Rahul,Marco Jansen,0.0,3
12768,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,2.4,Tristan Stubbs,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
12769,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,2.5,Tristan Stubbs,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
12770,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,2.6,Tristan Stubbs,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
12771,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,3.1,Sahil Parakh,Yash Thakur,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,4
12772,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,3.2,Sahil Parakh,Yash Thakur,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
12773,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,3.3,Tristan Stubbs,Yash Thakur,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,4
12774,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,3.4,Tristan Stubbs,Yash Thakur,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
12775,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,3.5,Sahil Parakh,Yash Thakur,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,4
12776,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,3.6,Sahil Parakh,Yash Thakur,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,4
12777,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,4.1,Tristan Stubbs,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
12778,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,4.2,Tristan Stubbs,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,5
12779,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,4.3,Sahil Parakh,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,caught,Sahil Parakh,,0.0,5
12780,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,4.4,Axar Patel,Arshdeep Singh,0.0,2.0,1.0,0.0,0.0,0.0,,,,2.0,5
12781,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,4.4,Tristan Stubbs,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,5
12782,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,4.5,Tristan Stubbs,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
12783,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,4.5,Axar Patel,Arshdeep Singh,0.0,2.0,1.0,0.0,0.0,0.0,,,,2.0,5
12784,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,4.6,Tristan Stubbs,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
12785,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,5.1,Axar Patel,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
12786,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,5.2,Axar Patel,Marco Jansen,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,6
12787,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,5.2,Axar Patel,Marco Jansen,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,6
12788,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,5.3,Axar Patel,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
12789,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,5.4,Tristan Stubbs,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
12790,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,5.5,Tristan Stubbs,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
12791,Powerplay,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,5.6,Axar Patel,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
12792,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,6.1,Tristan Stubbs,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
12793,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,6.2,Axar Patel,Ben Dwarshuis,0.0,3.0,1.0,0.0,0.0,0.0,,,,3.0,7
12794,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,6.2,Axar Patel,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
12795,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,6.3,Tristan Stubbs,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
12796,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,6.4,Axar Patel,Ben Dwarshuis,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,7
12797,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,6.5,Axar Patel,Ben Dwarshuis,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,7
12798,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,6.6,Tristan Stubbs,Ben Dwarshuis,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7
12799,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,6.6,Axar Patel,Ben Dwarshuis,0.0,2.0,1.0,0.0,0.0,0.0,,,,2.0,7
12800,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,7.1,Axar Patel,Marco Jansen,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,8
12801,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,7.2,Axar Patel,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
12802,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,7.3,Tristan Stubbs,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
12803,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,7.4,Axar Patel,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
12804,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,7.5,Axar Patel,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
12805,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,7.6,Axar Patel,Marco Jansen,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,8
12806,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,8.1,Tristan Stubbs,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
12807,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,8.2,Axar Patel,Ben Dwarshuis,0.0,0.0,0.0,0.0,0.0,0.0,runout,Tristan Stubbs,Cooper Connolly,0.0,9
12808,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,8.3,Axar Patel,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
12809,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,8.4,David Miller,Ben Dwarshuis,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9
12810,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,8.5,David Miller,Ben Dwarshuis,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9
12811,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,8.6,David Miller,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
12812,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,9.1,David Miller,Marco Jansen,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,10
12813,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,9.2,David Miller,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10
12814,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,9.3,David Miller,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
12815,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,9.4,Axar Patel,Marco Jansen,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,10
12816,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,9.5,Axar Patel,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
12817,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,9.6,David Miller,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
12818,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,10.1,David Miller,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12819,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,10.2,Axar Patel,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12820,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,10.3,David Miller,Marcus Stoinis,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,11
12821,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,10.4,David Miller,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12822,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,10.5,Axar Patel,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12823,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,10.6,David Miller,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
12824,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,11.1,David Miller,Ben Dwarshuis,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,12
12825,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,11.2,David Miller,Ben Dwarshuis,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,12
12826,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,11.3,David Miller,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
12827,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,11.4,Axar Patel,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
12828,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,11.5,David Miller,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
12829,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,11.6,Axar Patel,Ben Dwarshuis,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,12
12830,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,12.1,David Miller,Yash Thakur,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
12831,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,12.2,Axar Patel,Yash Thakur,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,13
12832,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,12.3,Axar Patel,Yash Thakur,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,13
12833,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,12.4,Axar Patel,Yash Thakur,0.0,5.0,1.0,0.0,0.0,0.0,,,,5.0,13
12834,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,12.4,Axar Patel,Yash Thakur,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
12835,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,12.5,David Miller,Yash Thakur,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
12836,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,12.6,Axar Patel,Yash Thakur,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
12837,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,13.1,Axar Patel,Marcus Stoinis,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14
12838,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,13.2,Axar Patel,Marcus Stoinis,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14
12839,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,13.2,Axar Patel,Marcus Stoinis,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,14
12840,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,13.3,Axar Patel,Marcus Stoinis,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,14
12841,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,13.3,Axar Patel,Marcus Stoinis,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,14
12842,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,13.4,Axar Patel,Marcus Stoinis,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,14
12843,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,13.5,Axar Patel,Marcus Stoinis,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,14
12844,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,13.6,Axar Patel,Marcus Stoinis,0.0,0.0,0.0,0.0,0.0,0.0,caught,Axar Patel,Ben Dwarshuis,0.0,14
12845,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,14.1,David Miller,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
12846,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,14.2,Ashutosh Sharma,Arshdeep Singh,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,15
12847,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,14.3,Ashutosh Sharma,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,15
12848,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,14.4,Ashutosh Sharma,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
12849,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,14.5,David Miller,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,15
12850,Middle Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,14.6,David Miller,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
12851,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,15.1,David Miller,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,16
12852,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,15.2,David Miller,Marco Jansen,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,16
12853,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,15.3,David Miller,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,16
12854,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,15.4,David Miller,Marco Jansen,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,16
12855,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,15.5,David Miller,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
12856,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,15.6,Ashutosh Sharma,Marco Jansen,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,16
12857,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,16.1,David Miller,Ben Dwarshuis,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,17
12858,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,16.2,David Miller,Ben Dwarshuis,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,17
12859,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,16.3,David Miller,Ben Dwarshuis,0.0,0.0,0.0,0.0,0.0,0.0,caught,David Miller,Prabhsimran Singh,0.0,17
12860,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,16.4,Madhav Tiwari,Ben Dwarshuis,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,17
12861,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,16.5,Madhav Tiwari,Ben Dwarshuis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17
12862,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,16.6,Ashutosh Sharma,Ben Dwarshuis,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,17
12863,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,17.1,Madhav Tiwari,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
12864,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,17.2,Ashutosh Sharma,Marcus Stoinis,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,18
12865,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,17.3,Ashutosh Sharma,Marcus Stoinis,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,18
12866,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,17.4,Ashutosh Sharma,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
12867,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,17.5,Madhav Tiwari,Marcus Stoinis,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,18
12868,Death Overs,55.0,2026-05-11,"Himachal Pradesh Cricket Association Stadium, Dharamsala",DC,PBKS,2.0,17.6,Madhav Tiwari,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
